Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
626,Ips typographus,1733,Fungi,Aspergillus flavus,Slovakia,,laboratory,morphological and molecular,,isolated from infected beetle,pathogenicity test,"Mudrončeková et al., 2013",2013,full text,"Mudrončeková, S., Mazáň, M., & Nemčovič, M. (2013). Entomopathogenic fungus species Beauveria bassiana (Bals.) and Metarhizium anisopliae (Metsch.) used as mycoinsecticide effective in biological control of Ips typographus (L.). Journal of Microbiology, Biotechnology and Food Sciences, 2(6), 2469-2472."
627,Ips typographus,1733,Fungi,Aspergilus oryzae,Slovakia,,laboratory,morphological and molecular,,isolated from infected beetle,pathogenicity test,"Mudrončeková et al., 2013",2013,full text,"Mudrončeková, S., Mazáň, M., & Nemčovič, M. (2013). Entomopathogenic fungus species Beauveria bassiana (Bals.) and Metarhizium anisopliae (Metsch.) used as mycoinsecticide effective in biological control of Ips typographus (L.). Journal of Microbiology, Biotechnology and Food Sciences, 2(6), 2469-2472."
628,Ips typographus,1733,Fungi,Penicillium ochrochloron,Slovakia,,laboratory,morphological and molecular,,isolated from infected beetle,pathogenicity test,"Mudrončeková et al., 2013",2013,full text,"Mudrončeková, S., Mazáň, M., & Nemčovič, M. (2013). Entomopathogenic fungus species Beauveria bassiana (Bals.) and Metarhizium anisopliae (Metsch.) used as mycoinsecticide effective in biological control of Ips typographus (L.). Journal of Microbiology, Biotechnology and Food Sciences, 2(6), 2469-2472."
635,Euwallacea fornicatus,1964,Fungi,Beauveria bassiana,South Africa,pathogen,laboratory,,cuticular contact,commercial strain,pathogenicity test,"Nel et al., 2023",2023,full text,"Nel, W. J., Slippers, B., Wingfield, M. J., Yilmaz, N., & Hurley, B. P. (2023). Efficacy of commercially available entomopathogenic agents against the polyphagous shot hole borer in South Africa. Insects, 14(4), 361."
636,Euwallacea fornicatus,1964,Fungi,Metarhizium anisopliae,South Africa,pathogen,laboratory,,cuticular contact,commercial strain,pathogenicity test,"Nel et al., 2023",2023,full text,"Nel, W. J., Slippers, B., Wingfield, M. J., Yilmaz, N., & Hurley, B. P. (2023). Efficacy of commercially available entomopathogenic agents against the polyphagous shot hole borer in South Africa. Insects, 14(4), 361."
641,Dendroctonus valens,491,Fungi,Cephalosporium sp.,China,pathogen,,,,,,"Nie et al., 2010",2010,full text,Research on using Beauveria bassiana to control Dendroctonus valens
642,Dendroctonus valens,491,Fungi,Acremonium sp.,China,pathogen,,,,,,"Nie et al., 2010",2010,full text,Research on using Beauveria bassiana to control Dendroctonus valens
643,Dendroctonus valens,491,Fungi,Trichoderma sp.,China,pathogen,,,,,,"Nie et al., 2010",2010,full text,Research on using Beauveria bassiana to control Dendroctonus valens
644,Dendroctonus valens,491,Fungi,Beauveria bassiana,China,pathogen,,,,,,"Nie et al., 2010",2010,full text,Research on using Beauveria bassiana to control Dendroctonus valens
646,Tomicus piniperda,521,Fungi,Beauveria bassiana,,,,,,,,"Nuorteva and Salonen, 1968",1968,full text,"Nuorteva M. & M. Salonen 1968. Versuche mit Beauveria bassiana (Bals.) Vuill. gegen Blastophagus piniperda L. (Col., Scolytidae). Annales Entomologici Fennici 34, 49-55."
650,Ips avulsus,1698,Fungi,Beauveria bassiana,United States,,field,morphological,,,pathogenicity test,"Olatinwo et al., 2018",2018,full text,"Olatinwo, R., Walters, S., & Strom, B. (2018). Impact of Beauveria bassiana (Ascomycota: Hypocreales) on the Small Southern Pine Engraver (Coleoptera: Scolytidae) in a Loblolly Pine Bolt Assay1. Journal of Entomological Science, 53(2), 180-191."
651,Dendroctonus frontalis,479,Fungi,Metarhizium anisopliae,,,laboratory,,,,pathogenicity test,"Pabst and Sikorowski, 1981",1981,only English abstract,"Pabst, G. S., & Sikorowski, P. P. (1981). Susceptibility of southern pine beetle (Dendroctonus frontalis) on oligidic medium to Paecilomyces viridis and also Beauveria bassiana, and Metarhizium anisopliae."
652,Dendroctonus frontalis,479,Fungi,Beauveria bassiana,,,laboratory,,,,pathogenicity test,"Pabst and Sikorowski, 1981",1981,only English abstract,"Pabst, G. S., & Sikorowski, P. P. (1981). Susceptibility of southern pine beetle (Dendroctonus frontalis) on oligidic medium to Paecilomyces viridis and also Beauveria bassiana, and Metarhizium anisopliae."
653,Dendroctonus frontalis,479,Fungi,Paecilomyces viridis,,,laboratory,,,,pathogenicity test,"Pabst and Sikorowski, 1981",1981,only English abstract,"Pabst, G. S., & Sikorowski, P. P. (1981). Susceptibility of southern pine beetle (Dendroctonus frontalis) on oligidic medium to Paecilomyces viridis and also Beauveria bassiana, and Metarhizium anisopliae."
654,Polygraphus proximus,8944,Fungi,Beauveria bassiana,,,,,,isolated from Dendrolimus sibiricus,pathogenicity test,"Pavlov et al., 2020",2020,full text,"Pavlov, I. N., Litovka, Y. A., Golubev, D. V., Astapenko, S. A., Chromogin, P. V., Usoltseva, Y. V., ... & Petrenko, S. M. (2020). Mass reproduction of Polygraphus proximus Blandford in fir forests of Siberia infected with root and stem pathogens: monitoring, patterns, and biological control. Contemporary Problems of Ecology, 13(1), 71-84."
655,Ips amitinus,1696,Fungi,Beauveria bassiana,Russia,association report,,molecular,,,,"Pavlov et al., 2023",2023,full text,"Pavlov, I. N., Vasaitis, R., Litovka, Y. A., Timofeev, A. A., & Menkis, A. (2023). Infestation by Ips amitinus (Eichhoff, 1872), its associated fungi, and butt rots in stands of Pinus sibirica in South-Western Siberia. Forests, 14(12), 2383."
664,Pityokteines curvidens,1747,Fungi,Beauveria bassiana,Croatia,,,,,,pathogenicity test,"Pernek, 2007",2007,full text,"Pernek, M. (2007). Influence of the entomopathogenic fungi Beauveria bassiana on the mortality of fir bark beetles Pityokteines spinidens and Pityokteines curvidens. Radovi, 42(2), 143-153."
665,Pityokteines spinidens,1754,Fungi,Beauveria bassiana,Croatia,,,,,,pathogenicity test,"Pernek, 2007",2007,full text,"Pernek, M. (2007). Influence of the entomopathogenic fungi Beauveria bassiana on the mortality of fir bark beetles Pityokteines spinidens and Pityokteines curvidens. Radovi, 42(2), 143-153."
667,Hylastes ater,390,Fungi,Beauveria bassiana,Great Britain,pathogen,,,,,,"Petch, 1932",1932,full text,"Petch, T., 1932. A list of the entomogenous fungi of Great Britain. T. Brit. Mycol. Soc. 17, 170–178."
673,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Pilarska et al., 2018",2018,full text,"Pilarska, D., Georgiev, G., Dobreva, M., Takov, D., Mirchev, P., Doychev, D., ... & Hajek, A. E. (2018). Pathogens and parasitoids of forest pest insects in the region of Forest Protection Station Plovdiv during the period 1990–2017. Silva, 19, 3."
674,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Pilarska et al., 2018",2018,full text,"Pilarska, D., Georgiev, G., Dobreva, M., Takov, D., Mirchev, P., Doychev, D., ... & Hajek, A. E. (2018). Pathogens and parasitoids of forest pest insects in the region of Forest Protection Station Plovdiv during the period 1990–2017. Silva, 19, 3."
675,Trypodendron lineatum,1874,Fungi,Beauveria bassiana,,,,,,,,"Prazak, 1988",1988,non full-text ,"Prazak R. 1988. Die Wirkung des insektenpathogenen Pilzes Beauveria bassiana (Bals.) Vuill. auf den Gestreiften Nutzholzborkenkäfer Trypodendron lineatum Oliv. (Coleoptera: Scolytidae). PhD thesis, Universität für Bodenkultur Wien."
676,Trypodendron lineatum,1874,Fungi,Beauveria bassiana,,,,,,,pathogenicity test,"Prazak, 1991",1991,full text,"Prazak R. 1991. Studies on indirect infection of Trypodendron lineatum Oliv. with Beauveria bassiana (Bals.) Vuill. Journal of Applied Entomology 111, 431-41."
677,Trypodendron lineatum,1874,Fungi,Beauveria bassiana,,,laboratory,,cuticular contact,,pathogenicity test,"Prazak, 1997",1997,full text,"Prazak R. 1997. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. (Deuteromycotina: Hyphomycetes) against Trypodendron lineatum Oliv. (Coleopetra: Scolytidae). Journal of Plant Diseases and Protection 104, 459-65."
701,Hylastes ater,390,Fungi,Beauveria bassiana,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
702,Hylastes ater,390,Fungi,Beauveria caledonica,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
703,Hylastes ater,390,Fungi,Beauveria malawiensis,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
704,Hylurgus ligniperda,502,Fungi,Beauveria bassiana,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
705,Hylurgus ligniperda,502,Fungi,Beauveria caledonica,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
706,Hylurgus ligniperda,502,Fungi,Beauveria malawiensis,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
707,Hylastes ater,390,Fungi,Beauveria bassiana,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2010",2010,full text,"Reay, S. D., Brownbridge, M., Gicquel, B., Cummings, N. J., & Nelson, T. L. (2010). Isolation and characterization of endophytic Beauveria spp.(Ascomycota: Hypocreales) from Pinus radiata in New Zealand forests. Biological Control, 54(1), 52-60."
708,Hylurgus ligniperda,502,Fungi,Beauveria bassiana,New Zealand,pathogen,laboratory,molecular,,isolated from cadaver,pathogenicity test,"Reay et al., 2010",2010,full text,"Reay, S. D., Brownbridge, M., Gicquel, B., Cummings, N. J., & Nelson, T. L. (2010). Isolation and characterization of endophytic Beauveria spp.(Ascomycota: Hypocreales) from Pinus radiata in New Zealand forests. Biological Control, 54(1), 52-60."
709,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Cameroon,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
710,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Côte d’Ivoire,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
711,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Togo,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
712,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Kenya,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
713,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Mexico,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
714,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Nicaragua,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
715,Hypothenemus hampei,2273,Fungi,Beauveria bassiana, Ivory Coast,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
716,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,Colombia,pathogen; association report,,,,culture collection,,"Rehner et al., 2006",2006,full text,"Rehner, S. A., Posada, F., Buckley, E. P., Infante, F., Castillo, A., & Vega, F. E. (2006). Phylogenetic origins of African and Neotropical Beauveria bassiana sl pathogens of the coffee berry borer, Hypothenemus hampei. Journal of invertebrate pathology, 93(1), 11-21."
717,Xyleborus affinis,2046,Fungi,Metarhizium robertsii,Mexico,pathogen,,,,culture collection,pathogenicity test,"Reynoso-López et al., 2021",2021,full text,"Reynoso-López, E. A., Méndez-Hernández, J. E., Ek-Ramos, J., Montesinos-Matías, R., & Loera, O. (2021). Metarhizium robertsii in combination with Trichoderma asperellum reduce the malathion doses used to control ambrosia beetles: the case of Xyleborus affinis. Biocontrol Science and Technology, 31(10), 1080-1097."
718,Dendroctonus ponderosae,484,Fungi,Beauveria bassiana,Canada,pathogen,,,,culture collection,,"Rosana et al., 2021",2021,full text,"Rosana, A. R. R., Pokorny, S., Klutsch, J. G., Ibarra-Romero, C., Sanichar, R., Engelhardt, D., ... & Vederas, J. C. (2021). Selection of entomopathogenic fungus Beauveria bassiana (Deuteromycotina: Hyphomycetes) for the biocontrol of Dendroctonus ponderosae (Coleoptera: Curculionidae, Scolytinae) in Western Canada. Applied Microbiology and Biotechnology, 105(6), 2541-2557."
719,Tomicus minor,520,Fungi,Beauveria bassiana,Italy,pathogen,,,,isolated from cadaver,,"Schebeck et al., 2016",2016,only English abstract,"Schebeck, M., Wrzosek, M., Clausi, M., Tarasco, E., Tkaczuk, C., & Wegensteiner, R. (2016). First record of Beauveria bassiana on Tomicus minor in Sicily."
720,Dendroctonus micans,3927,Fungi,Metarhizium anisopliae,Turkey,,laboratory,,,isolated from soil,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
721,Dendroctonus micans,3927,Fungi,Beauveria bassiana,Turkey,,laboratory,,,isolated from Rhynchites baccus and Thaumetopoea pityocampa,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
722,Dendroctonus micans,3927,Fungi,Beauveria cf. bassiana,Turkey,,laboratory,,,isolated from soil,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
723,Dendroctonus micans,3927,Fungi,Metarhizium sp.,Turkey,,laboratory,,,isolated from soil,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
724,Dendroctonus micans,3927,Fungi,Isaria fumosorosea,Turkey,,laboratory,,,isolated from soil,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
725,Dendroctonus micans,3927,Fungi,Evlachovaea sp.,Turkey,,laboratory,,,isolated from soil,virulence test,"Sevim et al., 2009",2009,full text,"Sevim, A., Demir, I., Tanyeli, E., & Demirbağ, Z. (2010). Screening of entomopathogenic fungi against the European spruce bark beetle, Dendroctonus micans (Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(1), 3-11."
736,Tomicus piniperda,521,Fungi,Beauveria bassiana,Finland,association report,,,,,,"Silva et al., 2015",2015,full text,"Silva, X., Terhonen, E., Sun, H., Kasanen, R., Heliövaara, K., Jalkanen, R., & Asiegbu, F. O. (2015). Comparative analyses of fungal biota carried by the pine shoot beetle (Tomicus piniperda L.) in northern and southern Finland. Scandinavian Journal of Forest Research, 30(6), 497-506."
740,Dendroctonus simplex,489,Fungi,Beauveria bassiana,Canada,pathogen,laboratory,,,culture collection,pathogenicity test,"Srei et al., 2017",2017,full text,"Srei, N., Lavallée, R., & Guertin, C. (2017). Susceptibility of Dendroctonus simplex to Hypocreales fungi: towards the development of a biological control strategy. Journal of Applied Entomology, 141(6), 487-495."
741,Dendroctonus simplex,489,Fungi,Lecanicillium attenuatum,Canada,pathogen,laboratory,,,culture collection,pathogenicity test,"Srei et al., 2017",2017,full text,"Srei, N., Lavallée, R., & Guertin, C. (2017). Susceptibility of Dendroctonus simplex to Hypocreales fungi: towards the development of a biological control strategy. Journal of Applied Entomology, 141(6), 487-495."
742,Dendroctonus simplex,489,Fungi,Metarhizium anisopliae,Canada,pathogen,laboratory,,,culture collection,pathogenicity test,"Srei et al., 2017",2017,full text,"Srei, N., Lavallée, R., & Guertin, C. (2017). Susceptibility of Dendroctonus simplex to Hypocreales fungi: towards the development of a biological control strategy. Journal of Applied Entomology, 141(6), 487-495."
743,Ips sexdentatus,1728,Fungi,Beauveria bassiana,,pathogen,laboratory,,,,,"Steinwender et al., 2010",2010,full text,"Steinwender, B. M., Krenn, H. W., & Wegensteiner, R. (2010). Different effects of the insectpathogenic fungus Beauveria bassiana (Deuteromycota) on the bark beetle Ips sexdentatus (Coleoptera: Curculionidae) and on its predator Thanasimus formicarius (Coleoptera: Cleridae). Journal of Plant Diseases and Protection, 117(1), 33-38."
745,Ips typographus,1733,Fungi,Beauveria bassiana,,pathogen,semi-controlled laboratory condition,,,,pathogenicity test,"Tabakovic-Tošic and Milosavljevic, 2023",2023,only English abstract,"Tabakovic-Tošic, M., & Milosavljevic, M. (2023). Biological efficacy of the entomopathogenic fungus Beauveria bassiana for controlling the European spruce bark beetle Ips typographus (Coleoptera: Curculionidae) in semi-controlled laboratory conditions."
756,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,pathogen,,morphological,,isolated from beetle,,"Takov et al., 2006",2006,full text,"Takov, D., Pilarska, D., & Wegensteiner, R. (2006). Entomopathogens in Ips typographus (Coleoptera: Scolytidae) from several spruce stands in Bulgaria. Acta zoologica bulgarica, 58(3), 409-420."
757,Ips sexdentatus,1728,Fungi,Beauveria bassiana,Bulgaria,,,,,isolated from beetle,,"Takov et al., 2007",2007,full text,"Takov, D., Doychev, D., Wegensteiner, R., Pilarska, D., 2007. Study of bark beetle (Coleoptera, Scolytidae) pathogens from coniferous stands in Bulgaria. Acta Zool. Bulg. 59, 87–96."
759,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,,,,,isolated from beetle,,"Takov et al., 2007",2007,full text,"Takov, D., Doychev, D., Wegensteiner, R., Pilarska, D., 2007. Study of bark beetle (Coleoptera, Scolytidae) pathogens from coniferous stands in Bulgaria. Acta Zool. Bulg. 59, 87–96."
772,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Bulgaria,pathogen,,,,,,"Takov et al., 2011",2011,full text,"Takov, D., Doychev, D., Linde, A., Draganova, S., Pilarska, D., 2011. Pathogens of bark beetles (Coleoptera: Curculionidae) in Bulgarian forests. Phytoparasitica 39, 343–352."
803,Tomicus piniperda,521,Fungi,Beauveria bassiana,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
804,Orthotomicus longicollis,5940,Fungi,Beauveria bassiana,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
805,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
806,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
807,Ips sexdentatus,1728,Fungi,Beauveria bassiana,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
808,Hylurgops palliatus,409,Fungi,Beauveria brongniartii,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
809,Ips typographus,1733,Fungi,Beauveria brongniartii,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
816,Ips sexdentatus,1728,Fungi,Isaria farinosa,Bulgaria,,,morphological,,,,"Takov et al., 2012",2012,full text,"Takov, D. I., Doychev, D. D., Linde, A., Atanasova Draganova, S., & Kirilova Pilarska, D. (2012). Pathogens of bark beetles (Curculionidae: Scolytinae) and other beetles in Bulgaria. Biologia, 67(5), 966-972."
820,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,China,,,,,,virulence test; testing nine strains,"Tang, 1999",1999,full text,Toxicity of Beauveria bassiana strains against Hypothenemus hampei
821,Dendroctonus micans,3927,Fungi,Lecanicillium muscarium,,pathogen,laboratory,morphological,cuticular contact,isolated from cadaver,virulence test,"Tanyeli et al., 2010",2010,full text,"Tanyeli, E., Sevim, A., Demirbag, Z., Eroglu, M., & Demir, I. (2010). Isolation and virulence of entomopathogenic fungi against the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(7), 695-701."
822,Dendroctonus micans,3927,Fungi,Isaria farinosa,,pathogen,laboratory,morphological,cuticular contact,isolated from cadaver,virulence test,"Tanyeli et al., 2010",2010,full text,"Tanyeli, E., Sevim, A., Demirbag, Z., Eroglu, M., & Demir, I. (2010). Isolation and virulence of entomopathogenic fungi against the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(7), 695-701."
823,Dendroctonus micans,3927,Fungi,Fusarium sp.,,pathogen,laboratory,morphological,cuticular contact,isolated from cadaver,virulence test,"Tanyeli et al., 2010",2010,full text,"Tanyeli, E., Sevim, A., Demirbag, Z., Eroglu, M., & Demir, I. (2010). Isolation and virulence of entomopathogenic fungi against the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(7), 695-701."
824,Dendroctonus micans,3927,Fungi,Beauveria bassiana,,pathogen,laboratory,morphological,cuticular contact,isolated from cadaver,virulence test,"Tanyeli et al., 2010",2010,full text,"Tanyeli, E., Sevim, A., Demirbag, Z., Eroglu, M., & Demir, I. (2010). Isolation and virulence of entomopathogenic fungi against the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(7), 695-701."
825,Dendroctonus micans,3927,Fungi,Beauveria sp.,,pathogen,laboratory,morphological,cuticular contact,isolated from cadaver,virulence test,"Tanyeli et al., 2010",2010,full text,"Tanyeli, E., Sevim, A., Demirbag, Z., Eroglu, M., & Demir, I. (2010). Isolation and virulence of entomopathogenic fungi against the great spruce bark beetle, Dendroctonus micans (Kugelann)(Coleoptera: Scolytidae). Biocontrol Science and Technology, 20(7), 695-701."
849,Xylosandrus germanus,2185,Fungi,Purpureocillium lilacinum,Turkey,,laboratory,,,culture collection,pathogenicity test,"Toksöz et al., 2018",2018,full text,"Toksöz, S., Oksal, E., Saruhan, I., & Kepenekci, I. (2018). Pathogenicity of the entomopathogenic fungus, Purpureocillium lilacinum TR1 against ambrosia beetles, Xylosandrus germanus (Blandford) and Xyleborus dispar (Fabricius)(Coleoptera: Curculionidae: Scolytinae). Mun. Ent. Zool, 13(2), 471-481."
850,Anisandrus dispar,2083,Fungi,Purpureocillium lilacinum,Turkey,,laboratory,,,culture collection,pathogenicity test,"Toksöz et al., 2018",2018,full text,"Toksöz, S., Oksal, E., Saruhan, I., & Kepenekci, I. (2018). Pathogenicity of the entomopathogenic fungus, Purpureocillium lilacinum TR1 against ambrosia beetles, Xylosandrus germanus (Blandford) and Xyleborus dispar (Fabricius)(Coleoptera: Curculionidae: Scolytinae). Mun. Ent. Zool, 13(2), 471-481."
