Record Block ID,Records ID,Beetle Host,Beetle Host IDs,pathogens,categories,organism source,infection site,ecological relationship,identification method,validation type,experimental conditions,country or region,year,source,title,doi or full text,full text
3cd970ea-0cac-81cb-8721-f9248b868bd3,60,Hylurgops palliatus,3cd970ea-0cac-816f-b74a-dc5ef373dcda,Beauveria bassiana,Fungi,,,,,,,Poland,1966,"Balazy, 1966","Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50.",,
3cd970ea-0cac-815d-b1ad-ecfc8558aff4,61,Hylastes opacus,3cd970ea-0cac-8157-8634-c2f4a969b71c,Beauveria bassiana,Fungi,,,,,,,Poland,1966,"Balazy, 1966","Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50.",,
3cd970ea-0cac-81b1-a1f8-c5236fc0321d,62,Dryocoetes autographus,3cd970ea-0cac-81b6-87c6-e583eea30425,Beauveria bassiana,Fungi,,,,,,,Poland,1966,"Balazy, 1966","Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50.",,
3cd970ea-0cac-815f-a270-d140e63a7d85,63,Leperesinus fraxini,3cd970ea-0cac-81e8-b348-cc3ce20b5b95,Beauveria bassiana,Fungi,,,,,,,Poland,1966,"Balazy, 1966","Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50.",,
3cd970ea-0cac-8160-a81d-d9a3ad190255,64,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Beauveria bassiana,Fungi,,,,,,,Poland,1966,"Balazy, 1966","Bałazy, S., 1966. Living organisms regulating population density of bark beetles in spruce forests, with special reference to entomopathogenic fungi I. Poznanskie Towarzystwo Przyjaciol Nauk Wydzial Nauk Rolniczych I Lesnych 21, 3–50.",,
3cd970ea-0cac-81a3-9cc9-ee5f4a158c6c,65,Scolytus intricatus,3cd970ea-0cac-811a-a0d7-fd35a671459e,Lecanicillium lecanii,Fungi,field-collected,cuticular contact,pathogen,,pathogenicity test,laboratory,Poland,1973,"Balazy, 1973","Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137.",https://www.cabidigitallibrary.org/doi/full/10.5555/19751323070,only English abstract
3cd970ea-0cac-816b-84c7-cebf307396ce,66,Scolytus kirschii,3cd970ea-0cac-812e-a54f-e420e30dae09,Lecanicillium lecanii,Fungi,field-collected,cuticular contact,pathogen,,pathogenicity test,laboratory,Poland,1973,"Balazy, 1973","Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137.",https://www.cabidigitallibrary.org/doi/full/10.5555/19751323070,only English abstract
3cd970ea-0cac-812b-b4dd-c1fdc153140e,67,Hylesinus crenatus,3cd970ea-0cac-8117-aea2-f2c33e7501ce,Lecanicillium lecanii,Fungi,field-collected,cuticular contact,pathogen,,pathogenicity test,laboratory,Poland,1973,"Balazy, 1973","Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137.",https://www.cabidigitallibrary.org/doi/full/10.5555/19751323070,only English abstract
3cd970ea-0cac-81d0-9051-d51f9d955404,68,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Lecanicillium lecanii,Fungi,field-collected,cuticular contact,pathogen,,pathogenicity test,laboratory,Poland,1973,"Balazy, 1973","Bałazy, S., 1973. A review of entomopathogenic species of the genus Cephalosporium Corda (Mycota, Hyphomycetales). Bulletin de la societe des Amis des Sciences et des Lettres de Poznan, Ser. D 14, 101–137.",https://www.cabidigitallibrary.org/doi/full/10.5555/19751323070,only English abstract
3cd970ea-0cac-81c9-85fa-da05bbec6ce0,69,Scolytus scolytus,3cd970ea-0cac-818b-a96b-ee29650d93b8,Lecanicillium lecanii,Fungi,field-collected,cuticular contact,pathogen,,pathogenicity test,laboratory,,1976,"Barson, 1976","Barson, G., 1976. Laboratory studies on the fungus Verticillium lecanii, a larval pathogen of the large elm bark beetle (Scolytus scolytus). Ann. Appl. Biol. 83, 207–214.",https://doi.org/10.1111/j.1744-7348.1976.tb00599.x,full text
3cd970ea-0cac-8117-a949-ddb0a1136b3e,70,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria caledonica,Fungi,field-collected,cuticular contact,pathogen,,virulence test,laboratory,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65.",https://doi.org/10.2478/s11756-018-0005-x,full text
3cd970ea-0cac-81da-b27e-d55be5909748,71,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,field-collected,cuticular contact,pathogen,,virulence test,laboratory,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65.",https://doi.org/10.2478/s11756-018-0005-x,full text
3cd970ea-0cac-81b4-a71d-dbf75d225ebf,72,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria pseudobassiana,Fungi,field-collected,cuticular contact,pathogen,,virulence test,laboratory,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65.",https://doi.org/10.2478/s11756-018-0005-x,full text
3cd970ea-0cac-81e6-ac81-f58fddea2824,73,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Lecanicillium lecanii,Fungi,field-collected,,,,,,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65.",https://doi.org/10.2478/s11756-018-0005-x,full text
3cd970ea-0cac-81b1-bad2-e17c76743fe0,74,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Isaria farinosa,Fungi,field-collected,,,,,,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). Hypocrealean fungi associated with populations of Ips typographus in West Carpathians and selection of local Beauveria strains for effective bark beetle control. Biologia, 73(1), 53-65.",https://doi.org/10.2478/s11756-018-0005-x,full text
3cd970ea-0cac-81e9-bf62-fd46c0a3ed1b,75,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,field-collected,cuticular contact,pathogen,,virulence test,laboratory and field,Slovakia,2018,"Barta et al., 2018","Barta, M., Kautmanová, I., Čičková, H., Ferenčík, J., Florián, Š., Novotný, J., & Kozánek, M. (2018). The potential of Beauveria bassiana inoculum formulated into a polymeric matrix for a microbial control of spruce bark beetle. Biocontrol Science and Technology, 28(7), 718-735.",https://doi.org/10.1080/09583157.2018.1487027,full text
3cd970ea-0cac-811e-9f6f-c4770ef7fae2,76,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,field-collected and laboratory cultivated,cuticular contact,pathogen,,virulence test,laboratory,Bulgaria,2020,"Barta et al., 2020","Barta, M., Takov, D., Pilarska, D., Doychev, D., & Horáková, M. K. (2020). Entomopathogenic fungi of the genus Beauveria and their pathogenicity to Ips typographus (Coleoptera: Curculionidae) in the Vitosha National Park, Bulgaria. Journal of Forest Science, 66(10), 420.",https://doi.org/10.17221/123/2020-JFS,full text
3cd970ea-0cac-81c3-9ea2-d212dd2bb132,77,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria caledonica,Fungi,field-collected and laboratory cultivated,cuticular contact,pathogen,,virulence test,laboratory,Bulgaria,2020,"Barta et al., 2020","Barta, M., Takov, D., Pilarska, D., Doychev, D., & Horáková, M. K. (2020). Entomopathogenic fungi of the genus Beauveria and their pathogenicity to Ips typographus (Coleoptera: Curculionidae) in the Vitosha National Park, Bulgaria. Journal of Forest Science, 66(10), 420.",https://doi.org/10.17221/123/2020-JFS,full text
3cd970ea-0cac-81f4-b439-e60de6ed3ca8,78,Dendroctonus micans,3cd970ea-0cac-818b-bd09-d27467805361,Metarhizium anisopliae,Fungi,isolated from cadaver,cuticular contact,pathogen,morphological and molecular,virulence test,laboratory,Turkey,2024,"Biryol et al., 2024","Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391.",https://doi.org/10.16984/saufenbilder.1382917,full text
3cd970ea-0cac-8167-90e4-fa848eaed525,79,Dendroctonus micans,3cd970ea-0cac-818b-bd09-d27467805361,Metarhizium robertsii,Fungi,isolated from cadaver,cuticular contact,pathogen,morphological and molecular,virulence test,laboratory,Turkey,2024,"Biryol et al., 2024","Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391.",https://doi.org/10.16984/saufenbilder.1382917,full text
3cd970ea-0cac-8109-89ed-ddc9dee7ff29,80,Dendroctonus micans,3cd970ea-0cac-818b-bd09-d27467805361,Metarhizium pinghaense,Fungi,isolated from cadaver,cuticular contact,pathogen,morphological and molecular,virulence test,laboratory,Turkey,2024,"Biryol et al., 2024","Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391.",https://doi.org/10.16984/saufenbilder.1382917,full text
3cd970ea-0cac-8124-ac88-d8b5ea606d54,81,Dendroctonus micans,3cd970ea-0cac-818b-bd09-d27467805361,Clonostachys rosea,Fungi,isolated from cadaver,cuticular contact,pathogen,morphological and molecular,virulence test,laboratory,Turkey,2024,"Biryol et al., 2024","Biryol, S., Soydinç, A., & İşık, S. (2024). Morphological, molecular identification and virulence of entomopathogenic fungi isolated from Dendroctonus micans (Kugelann, 1794)(Coleoptera: Curculionidae). Sakarya University Journal of Science, 28(2), 381-391.",https://doi.org/10.16984/saufenbilder.1382917,full text
3cd970ea-0cac-8180-b819-ccb7f638f633,82,Dendroctonus frontalis,3cd970ea-0cac-81b5-b18d-f10167e662e3,Unikaryon minutum,Microsporidia,isolated from infected beetle,,parasite,,,,United States,1987,"Bridges, 1987","Bridges, J.R., 1987. Prevalence of Unikaryon minutum (Microsporidia: Nosematidae) infection in outbreak populations of the southern pine beetle (Coleoptera: Scolytidae). J. Invertebr. Pathol. 49, 334–335.",https://doi.org/10.1016/0022-2011(87)90066-8,full text
3cd970ea-0cac-81df-a973-f539e7d961d7,83,Hylastes ater,3cd970ea-0cac-81ae-9426-f1fe79be2612,Metarhizium flavoviride var. pemphigi,Fungi,isolated from cadaver,,pathogen,morphological and molecular,pathogenicity test on Tenebrio molitor,laboratory,New Zealand,2010,"Brownbridge et al., 2010","Brownbridge, M., Reay, S.D., Cummings, N.J., 2010. Association of entomopathogenic fungi with exotic bark beetles in New Zealand pine plantations. Mycopathologia 169, 75–80.",https://doi.org/10.1007/s11046-009-9229-1,full text
3cd970ea-0cac-8199-b76d-e04714555390,84,Hylastes ater,3cd970ea-0cac-81ae-9426-f1fe79be2612,Hirsutella guignardii,Fungi,isolated from cadaver,,pathogen,morphological and molecular,pathogenicity test on Tenebrio molitor,laboratory,New Zealand,2010,"Brownbridge et al., 2010","Brownbridge, M., Reay, S.D., Cummings, N.J., 2010. Association of entomopathogenic fungi with exotic bark beetles in New Zealand pine plantations. Mycopathologia 169, 75–80.",https://doi.org/10.1007/s11046-009-9229-1,full text
3cd970ea-0cac-81e0-9df9-d51248e085b2,85,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,ItEPV,Virus,isolated from living or slowly moving beetle,epithelial cells of the gut,pathogen,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-8154-920d-e0e80bf8c26f,86,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,isolated from living or slowly moving beetle,mid-gut lumen,pathogen,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-8174-b06e-e71f329e1db9,87,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,isolated from living or slowly moving beetle,midgut epithelium,pathogen,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-819f-bb8e-e93549b42800,88,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Contortylenchus diplogaster,Nematode,isolated from living or slowly moving beetle,"gut, on the surface of body, and under elytra",parasite,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-8138-ac45-ed070489d01a,89,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Parasitorhabditis sp.,Nematode,isolated from living or slowly moving beetle,"gut, on the surface of body, and under elytra",parasite,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-81e1-b1a9-d7d38abe2946,90,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Bursaphelenchus sp.,Nematode,isolated from living or slowly moving beetle,"gut, on the surface of body, and under elytra",parasite,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
3cd970ea-0cac-8161-8ebf-d16d64269ae3,91,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Nosema sp.,Microsporidia,isolated from living or slowly moving beetle,fat body,pathogen,morphological,,,Georgia,2009,"Burjanadze and Goginashvili, 2009","Burjanadze, M., Goginashvili, N., 2009. Occurrence of pathogens and nematodes in the spruce bark beetle, Ips typographus (Col., Scolytidae) in Borjomi Gorge. Bull. Georgian Natl. Acad. Sci. 3, 145–150.",https://d1wqtxts1xzle7.cloudfront.net/80541653/Burjanadze-libre.pdf?1644445505=&response-content-disposition=inline%3B+filename%3DOccurrence_of_Pathogens_and_Nematodes_in.pdf&Expires=1784062403&Signature=cdSHDP6W-8t-Wv6V2fd80Dx7L2pnVZ3Cqzz4wgHLlQZKRYSoFucylQupqtbonH0~cQzLh39I~SqkkIkoyPm~YziOXlW2CE4SGqYV~1-AqjxokDVVEozqaNmqCNInsj1PzA9psQ6duraJCjXekSlphhJeXYhWYS2PjIEYIkTutlo26YTaAgxhwuol6t-wB1odyvoijdxdlljOItvNwMNYqzZZn8vRs4qQIgsHi9~3R1ueSnMFD8TqpMJiJCv2UfzwGYRHbgT5C87uW5ESTPfPOoieaUqP6AjcUPrCjEBOh-mZDiNpqoHlRCUZG8sm~kGAHI1gdoIZ91jVWKXzj7AScw__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,full text
